airline_name,author,date,content,type_traveller,cabin_flown,overall_rating,seat_comfort_rating,cabin_staff_rating,food_beverages_rating,inflight_entertainment_rating,ground_service_rating,value_money_rating,recommended
swoop,Heather Pietrantonio,2020-02-02,"✅ Trip Verified |  I would like to thank Swoop employees Princess a flight attendant and Nadia (check in counter) who went beyond their duties To ensure that my mother (senior with wheelchair assistance) had a good experience - getting to the gate and on flight WO719, Jan 31/20 from Lauderdale to Hamilton-and assuring me that she got on the plane ( by text). A gate pass which was promised to me was not available at Swoop Ft Lauderdale and their helpfulness is very much appreciated. Thank you",Family Leisure,Economy Class,10,5,5,,,5,5,yes
swoop,Linda Willms,2020-01-30,"✅ Trip Verified | Orlando to Edmonton. This is my 8th flight with Swoop and I am so pleased they fly out of Edmonton, AB for a reasonable price. The service has always been great. I want to give a huge thank you to the check-in agent at the Orlando airport for doing me a huge favour. I had forgotten to leave my car key fob after returning my rental car and was notified by email of this as my flight was boarding. I mentioned this to the check-in agent in the faint hope of dropping it off somewhere nearby. He calmly told me not to worry he would make sure it got to the rental car return. He basically saved me $220 USD.",Family Leisure,Economy Class,10,5,5,4,,5,5,yes
swoop,Nikki Thompson,2020-01-29,"✅ Trip Verified |  Edmonton to Las Vegas. There was 3 of us travelling together and when we checked in we were not seated by one another. We asked at check in to representative Arvick and he was so pleasant and at the time super busy. He asked us to stand aside to see if he could do something. We stood aside for few minutes and he came back with 3 seats together. We were so grateful. Next we get on the plane and the steward that was in our area was absolutely awesome. Super friendly, helpful and easy going! These 2 made our flight seamless and enjoyable! Thank you so much guys.",Solo Leisure,Economy Class,9,5,5,,,5,5,yes
swoop,C Galten,2020-01-29,"✅ Trip Verified |  Hamilton to Halifax. Was quite nervous about flying with Swoop after reading many terrible reviews but it seems that people only write reviews when things go badly. I would like to commend swoop on a very enjoyable travel experience. Friendly staff at check at Hamilton. Boarding started early and departed right on time. Seats were surprisingly comfy for the price paid and they even had in seat chargers! Cabin crew very friendly and aircraft somewhat clean. If you’re traveling swoop just read about all the extra fees ahead of time and plan and add it to your total cost. But for the extremely cheap base fare I paid I was very happy with the service I got even if everything else was extra, I only paid for what I needed and it all worked out. Don’t be mad about the fees, read ahead of time. Awesome flight with Swoop and I now have hope that Canadians will be able to soon travel all around their country for cheap as this airline expands.",Solo Leisure,Economy Class,10,5,5,4,,5,5,yes
swoop,M Keale,2020-01-25,"✅ Trip Verified |  We flew out of Abbotsford January 15/20 to Mazatlan. There was a three hour delay which is understandable with the amount of snow that day. That’s not where my issue is, mine is with one particular flight attendant. The only male attendant whose name unfortunately I didn’t get. We chose to pay extra and took first row seating, mine was the aisle seat. Every single time he passed by me he bumped into me with either his hip or the beverage cart, every single time. No ‘excuse me’ or apology, Not once. Even the final time when he swung his arms while going by and knocking everything off of my fold-away tray to the floor, no acknowledgement or apology. And of course no attempt to pick anything up. It’s not as if I was hanging out into the aisle, those trays are positioned directly in front of the seat and do not extend into the aisle. With the cost of extras like seat selection and baggage fees, the price ends up being very close to a much more reputable airline. I doubt I’d use Swoop again and certainly wouldn’t recommend it to anyone after having such a bad taste left. I understand people can have a bad day, but please, if you’re at work in a customer service position, sometimes you have to suck it up and try to be pleasant.",Solo Leisure,Economy Class,1,3,1,1,,3,1,no
swoop,D Calman,2020-01-23,✅ Trip Verified |  Mazatlan to Abbotsford. Do not fly this airline and expect anything resembling customer service. Due to weather we were rerouted to Edmonton. We were supposed to land in Abbotsford at 9:05 pm. Due to the change we arrived at 3:30 in the morning. Abbotsford is in the middle of nowhere as regards transportation. There was no Swoop representative on hand to assist with transportation problems. Lucky for me I found someone who was willing to share a taxi to Vancouver as the first bus wasn't until after 8 a.m. This cost me $90.00 on top of the ebus ticket that I had prepaid and was unable to use. I appreciate that they rerouted us due to landing difficulties. I did not appreciate the lack of information about the change; the use of a standard landing speech as opposed to an informative speech about what to do; the lack of preparedness in Edmonton and the lack of a representative at our final destination. I filed a complaint using their online method January 11th and a week and a half later have received no contact from their service department. If you fly this airline and there are any difficulties you're on your own. I will not fly them again.,Solo Leisure,Economy Class,2,3,2,,,1,1,no
swoop,Henry Krause,2020-01-18,Not Verified | Abbotsford to Winnipeg. I made a mistake while booking a flight and paid for checked luggage for two of us. I immediately messaged Swoop to rectify my error but got no response. I messaged again but two hours later no response. The next day I messaged again but no response. The next day I emailed and messaged with no response and then I called and waited just over an hour to have my call answered. When I told the person about the situation they talked to someone and got back to me saying that it was not possible to refund me. It might have been possible if I had contacted them within 24 hours but now was too late. I tried to speak to a manager but was not given that option. When I said that no one had returned my numerous messages or email the response was that they had been very busy and could not get back to everyone in a timely manner. I asked if eventually I would get a response and was assured that eventually my message would be responded to. When I said that if I had been able to speak to someone right after I had made the mistake it would have been helpful because I could have taken care of rebooking my flights. I assumed that that given the mistake and given that I had messaged to cancel the baggage right after I booked the flight that it would be reasonable to refund the baggage payment. I was told there was nothing that could be done and I should have read the conditions. I am not flying with Swoop again.,Couple Leisure,Economy Class,1,1,1,,,1,1,no
swoop,S Garesso,2020-01-18,✅ Trip Verified |  Mazatlan via Abbotsford. Worst Air line in my life. It was incredible to believe that when I was stranded in the airport in Mazatlan nobody will show up to asses us. Just unbelievable.,Family Leisure,Economy Class,3,1,1,1,1,1,1,no
swoop,Natasia Lantsis,2020-01-17,Not Verified |  London to Abbotsford via Windsor. Had a wonderful flight with Swoop airlines. Staff was friendly and there were no delays. Would definitely fly again. Only issue is their website doesn't work well. Other than that everything went great.,Couple Leisure,Economy Class,10,4,5,3,1,5,5,yes
swoop,Lisa Lockhart,2020-01-17,"Not Verified |  London to Orlando. I was nervous to fly with swoop due to negative reviews but my experience was amazing! The weather was bad in London, lots of rain, however we flew out on schedule. Flight back from Orlando was great, we arrived on time. Check in was easy- get the app it’s great! After my flight I ran into a manager with swoop who personally asked how my flight was. I definitely recommend swoop to anyone. Thanks!",Family Leisure,Economy Class,10,5,5,,,5,5,yes
swoop,Brad Wilson,2020-01-16,"Not Verified | Toronto to Seattle. There were no drinks, no entertainment, the wait lines were long, the flight attendants were cranky. I'm just glad the flight wasn't cancelled like other people have been telling me. Swoop, no matter how cheap, is not worth the experience.",Family Leisure,Economy Class,1,1,1,1,1,1,3,no
swoop,N Lawson,2020-01-16,✅ Trip Verified |  Hamilton to Abbotsford. Crammed in like sardines. Don't even offer a glass of water and charge for everything. The flight fare might be cheapish. Then cancel flights less than 18 hours out. Contact centre can't be reached despite FAQ showing that is how you fix it. Say they book on earliest? Sunday 4 days later? Despite Fri flight being available. No recourse for any added accommodation costs. Would give them 0 stars. ,Solo Leisure,Economy Class,1,1,1,,,1,1,no
swoop,Beverly Braaksma,2020-01-14,"Not Verified |  We booked a week holiday for San Jose del Cabo and after staying up all night to head to the airport at 3:30 am, upon arriving we found they had cancelled our flight because ""there was no pilot"". Our options were to find another flight with someone else and Swoop would reimburse that in about 2 months, alternatively the Check-in Agent said they were going to reschedule our vacation for Feb 1st, two weeks later. We thought we would just go in February instead but when we called them a couple days later they said they did not reschedule and were going to issue a refund which we would receive in 2 weeks. Now we don't have our money to book a different vacation (which will definitely be with Sunwing or any other airline). Also they now charge for checked baggage  so you may as well book a vacation with Sunwing as it lands up being about the same price in the end. I will never book a vacation with Swoop again. Maybe only domestic flights but that's about it.",Couple Leisure,Economy Class,2,,,,,1,1,no
swoop,Rhonda Brown,2020-01-14,✅ Trip Verified |  Ft Lauderdale to Winnipeg. I made a mistake while paying for luggage. I immediately called Swoop to rectify my error. They refused and I had to pay 60 USD  again. They wouldn’t let me speak to a manager or a supervisor. I ended up paying 120 USD (160cdn). For 1 suitcase. I’m furious about the lack of understanding.,Solo Leisure,Economy Class,1,5,5,,,1,1,no
swoop,Dennis Wiebe,2020-01-12,"Not Verified |  Terrible experience. I showed up in Winnipeg for a flight to Hamilton. The flight was to depart at 3:30 pm. I arrived at 2 pm and ready to go. No delays. At 2:10 pm the delays started. No reason was given for the delays except for weather or de-icing. All the other airlines were running on time. At 10 pm I boarded the plane. The plane was speeding up to take off and the pilot slowed down and turned around to go back to the gate. Apparently a warning light came on and there needed to be service. Maintenance arrived at about 11 pm. The problem couldn't be fixed and we were asked to deplane at 12:10 am. At 2:45 am we were told a new plane will be used. We were also told that if we wanted to cancel our flight, we could and we would be refunded if we sent an email to them. I did that and so far no contact has been made. I've also tried calling Swoop directly. I've been on hold for over an hour.",Solo Leisure,Economy Class,1,1,1,,,1,1,no
swoop,Tamara Seapy,2020-01-12,"Not Verified |  Swoop cancelled our flight And they are attributing it to the rain hamilton is getting. This was after delaying twice before the rain even started, which was made extra questionable when we were told to book with other airlines that were still flying in to Hamilton regardless of weather and at an increased fee (because seats that were $400 a month ago at westjet today were $1200+). In addition, some passengers, including myself, were not sent the notification until we were already in route. I incurred a $80+ cab fare as a result of Swoops inability to effectively communicate or manage their issues as it clearly wasn’t weather. At customer service we were all told we would be put on the next flight (a lie as there were flights for sale on their webpage sooner), that Swoop would reimburse for additional fees incurred by getting last minute flights with other agents etc - essentially anything they could say to be rid of us.  I am currently taking my second $80+ cab ride in 5 hrs because of Swoops poor customer service. I will never fly Swoop again if someone at this company doesn’t rectify costs incurred for their errors. Forced to give them one star but this entire scenario was poorly managed and a disgusting display of Swoops lack of customer care.",Solo Leisure,Economy Class,1,1,1,,,1,1,no
swoop,Bryan Cassone,2020-01-10,"✅ Trip Verified |  November 2018: Winnipeg to Hamilton return, I made it to Hamilton but the flight back was bumped up 24 hrs. I contacted support via phone and facebook, as well as in the airport. No one could provide me a reason why my flight was leaving a day earlier. I had to book a last minute, very expensive flight on a different airline to get back. No reimbursement was even offered other than a ticket refund. December 2019: Winnipeg to Hamilton return, the first flight into Hamilton was delayed 7 hours until  AM.  The new flight didn't meet my travel needs so I called and the representative ensured me they would reimburse my last minute, very expensive flight on a different airline. I emailed Swoop support for this reimbursement 6 times over 3 weeks and have not received a single response. The second flight to Winnipeg was expected to depart at 3:30 PM. I checked into the airport and went through security. The flight was delayed twice until 8:20 PM. At 8:30 PM, they tell us the plane was in Montreal and the flight was cancelled - thanks for the heads up, any reason you couldn't tell us a little sooner given the plane was still in Montreal. The flight was canceled for weather in Montreal and thus not refundable. Interestingly, every other flight for the Toronto area to Winnipeg on real airlines were running just fine, probably because Winnipeg and Hamilton are nowhere near Montreal, where the weather was. I had to book a last minute, very expensive flight on a different airline to get back. Swoop said no one would be provided compensation as it was weather-related. Never ever again will I consider Swoop.",Business,Economy Class,1,1,1,1,,1,1,no
swoop,B Heeney,2020-01-09,"✅ Trip Verified |  I arrived at Hamilton airport and was past security in Less than 10 mins, parking at Hamilton I must also note is less than half that than Toronto making Swoops choice as Hamilton for their hub even more appealing. The flight was delayed 20 mins departing. This was communicated within the terminal as well as on app and is you signed up for alerts. The plane was new or newly refurbished. The emergency exit was well worth the small upgrade fee as I am 6’3” Food and alcohol was priced no different than westjet or Air Canada. Paying for soft drinks was only real noticeable difference in in flight service. Cabin crew were friendly and accommodating. Flight home was flawless. Departed in time, arrived early. I was in my car within 15 mins of plane landing. Something to note: As Toronto is a much bigger terminal you will clear US customs in Canada before boarding. If your destination is US you will clear them when you arrive at destination if flying out of Hamilton with Swoop.",Solo Leisure,Economy Class,10,4,5,5,,5,5,yes
swoop,C Marshall,2020-01-07,✅ Trip Verified | Las Vegas to Hamilton. Check in at the airport was quick and easy. Aircraft boarded exactly on time and we departed on time. Cabin crew was friendly and we landed earlier than expected despite the very snowy conditions in Hamilton. Paid for an extra legroom seat in row 2 and it was great. A little pricey for 52$. It is a budget airline so everything is an extra charge!,Solo Leisure,Economy Class,9,4,4,,,4,4,yes
swoop,Z Garner,2020-01-06,"✅ Trip Verified |  Hamilton to Winnipeg. With Swoop, you get what you pay for: Our flight was originally scheduled to leave YHM at 17:40 on 12/21. We didn't get airborne until 00:40(ish) on 12/22. Swoops emails to us indicated that this was due to Flight operation and crew. A couple of Vegas flights were cancelled, one in Florida was cancelled, and no doubt planes were in scare supply and had to pick up the slack. Compensation at the airport consisting of a meal voucher was denied as (per the ticket agent) ""none of the vendors in the airport are open. Submit any receipts you have for dinner in Hamilton and we'll consider it for compensation"". When we cleared through security the vendors in the departure lounge were in fact open. One would think they could  offer us something from the buy on board cart free? No.  No apologies from the crew as to being late. When I filed for my CTA passenger rights compensation claim it took Swoop 3 days to respond indicating they had received it. While it is definitely a cheaper option, save yourself the headache and shell out the extra $$ to fly another airline.",Family Leisure,Economy Class,1,1,2,,,2,3,no
swoop,C Marshall,2020-01-06,"✅ Trip Verified | Hamilton to Las Vegas. After reading so many negative reviews I was scared for my upcoming flight! However I was very happy with everything, Hamilton airport was easy to check in with not many people there and the flight departed on time! All the cabin crew were very friendly and helpful. The aircraft itself was clean and very similar to WestJet aircraft. The standard seats did seem a bit smaller. However, I purchased the extra legroom emergency row for 31$ and it was the best money I ever spent. There was so much room. Highly recommend getting extra legroom seats with this airline for flights longer than 3 hours.",Solo Leisure,Economy Class,9,4,4,,,4,5,yes
swoop,W Geare,2020-01-05,✅ Trip Verified |  This airline claims to have reasonable pricing but they charge you so much extra that the price gets really higher.  I had to pay $4.00 for water.! The staff are arrogant and unkind as if passengers are responsible for their misery. There was a lady with 3 years old who could not make her to move down the isle and her hands were full but all the flight attendant were giving her a dirty look instead of helping her and there was a huge line up behind her so I was in the first row and had to get up to help this poor mother all the way back to her seat! Then try to get back to my own seat. The male flight attendant was grabbing my purse off my lap because I was not allowed to hold my purse or put it under the seat while we are taking off.  I thought airlines always put people with little children and special needs first but no not Swoop; they are too good to be considerate and caring about their passengers.  I will never fly with them again.,Family Leisure,Economy Class,4,1,1,,,2,2,no
swoop,Christie Hunt,2020-01-04,"✅ Trip Verified |  Winnipeg to Hamilton. I will not be flying with Swoop again. The flight was originally scheduled for 9:00 pm and was delayed to 4:00 am as a result of poor staff scheduling on the airlines part. Further, the flight was delayed an additional 2 hours to 6:00 am for an overall delay of 9 hours. A flight that was originally meant to arrive in Ontario for Sunday evening didn't arrive till mid-Monday morning. As you can imagine as a busy professional this wrecked havoc on my work schedule causing lost income as well as being a major inconvenience. Save your money and pay the extra $100 to fly with a reputable company. As per the new law that came into effect on December 15th, 2019, I submitted a claim to Swoop for $500.00 over 10 days ago and have yet to hear back from them.",Solo Leisure,Economy Class,1,2,1,,,1,1,no
swoop,Viacheslav Revzin,2020-01-04,Not Verified |  My first flight from Winnipeg to Las Vegas was delayed by 2 hours almost which made me late for a show in Las Vegas. On the way back the flight got delayed twice with a total of 5 hours. At the end you pay even more due to the delays than flying normal airlines like westjet. Save yourself headaches and do not fly them. They do not even give you water on the plane.,Solo Leisure,Economy Class,1,1,1,,,1,1,no
swoop,Jessie Menzies,2020-01-04,"✅ Trip Verified | Winnipeg to Hamilton. Would never fly with this airline again. My first flight was delayed twice, initially supposed to depart at 5:30 pm on December 21, but not actually leaving until 12:30 am on December 22. On my return flight, the departure time was also delayed twice from 6:15 pm to 11 pm on December 30th then, after I had waited at the airport for 3+ hours, was canceled entirely. The next flight was not until December 31 at 8:45 pm, which wait for it was also delayed until after 10 pm. No compensation of any kind was offered for all of this, which is wild considering I missed out on 2 days of work and had to pay quite a bit extra in parking because my car was there longer than it should have been. I understand that there are some things outside of Swoops control such as weather, however, I have been flying my whole life and never had such an awful experience. With Westjet, there was significantly worse weather on both ends, and the flight was delayed an hour. While you might be tempted to book with Swoop to save some cash, you're taking a big chance that I would not recommend. The only reason someone should fly with this company is if they really love airports and want to spend the majority of their trip there.",Solo Leisure,Economy Class,1,1,1,1,1,1,1,no
swoop,Damon Spizziri,2020-01-04,Not Verified |  Our departure 7am Flight on December 26th was 3 hours late leaving. Our flight back December 30th was cancelled by Swoop (via email overnight) less than 24 hours before our flight. (Both Hamilton and Abbotsford weather was clear on the 30th). The next available flight by Swoop was January 3rd. The cancellation forced us to scramble to another airline & cost us the money we were saving by flying via Swoop in the first place. Won't use these guys again. ,Family Leisure,Economy Class,1,2,2,,,1,1,no
swoop,Helena Hiebert,2020-01-02,"Not Verified |  Edmonton to London. Best flight we have ever flown in Canada. Non-stop direct flight, everything felt quick and breezy. Was super affordable which made us skeptical at first but we were very shocked and pleased. People were very friendly and made our trip seem comfortable. Definitely would fly with them again. ",Couple Leisure,Economy Class,10,5,5,,,5,5,yes
swoop,A Veane,2020-01-02,✅ Trip Verified |  Hamilton to Orlando. Second time flying Swoop. Still the worst airline. Sat on a freezing runway and they didn’t de-ice. Then they asked us to pay $3.00 for a coffee. Almost $600 for a flight to Florida where you pay for everything.  ,Solo Leisure,Economy Class,1,1,1,,,1,1,no
swoop,S Kenny,2020-01-01,✅ Trip Verified | Winnipeg to Hamilton. I have never had such an unreliable service. My flight out was delayed 9 hrs. Suppose to be at 630pm was at 4am. My return flight was completely canceled and I had to fly home New Years Eve. I don't think I will ever fly Swoop again.,Family Leisure,Economy Class,2,2,2,,,2,2,no
swoop,L Kan,2020-01-01,"✅ Trip Verified |  Worst flight experience. Our flight from Hamilton to Ft Lauderdale was for 7:15 AM, got flight delay notification at 5:15 AM said the flight changed to 6:10 PM in the evening, after check-in 5 PM in the evening, waited for more than 3 hours and was told the flight was changed again to the 6:10 am in the morning. No email communication regarding transportation and overnight stay or anything. The customer services representatives working for Swoop are rude and terrible. they are careless and has no sympathy. This is the first time with Swoop and will be the last one. ",Family Leisure,Economy Class,2,2,4,1,,1,2,no
swoop,P Arsenault,2020-01-01,"Not Verified |  Flight 701 from Hamilton to Abbotsford. Had to sit on the plane for an hour to wait for them to fix the wifi. It was ridiculous, waiting an hour to fix the internet that could have went without. And they kept delaying the flight for reasons that made no sense. Excuse after excuse.  The communication between pilots and staff is horrendous. I am so disappointed, i will never fly through swoop again. It's like a bunch of children running a business. I would ask to be compensated but seeing how this business is ran I highly doubt they could organize anything. I'm so disappointed. ",Business,Economy Class,1,1,1,,,1,1,no
swoop,James Sharrat,2020-01-01,"Not Verified |  Hamilton to Winnipeg to see my family for Christmas. The day we were leaving we were informed that our flight was delayed due to weather, they delayed our flight by at least 4 hours, the last time we were notified of a delay was due to unscheduled plane maintenance. The first time they informed us was due to weather and the third time was due to the maintenance issue .. so which one was it? On our returning flight we were notified at 5am that our return flight was delayed 4 hours again due to weather, the weather in Hamilton was fine as there was nothing on the radar and our family in Ontario said it was fine there as well. We put off our driving as it is a 5 hour drive to the airport from where my family is. Our flight was delayed twice and our new departure time was at 10:15 PM. As we are driving into the airport parking lot I checked flight status only to find out our flight was canceled, my wife not not receive a notification until we were in the check in line. They said they will not cover a hotel room due to it being because of weather, due to the new laws I suspect that they are just saying this so that they dont have to reimburse you for your trouble, they will give you the option to reschedule or get a refund, if you have somewhere that you have to be last minute flights are not cheap so you are pretty much at their mercy unless you want to spend 1000 dollars to keep your schedule on track. This is not the first time that this has happened to us on swoop but it will the last time that we fly with the airline. ",Family Leisure,Economy Class,1,1,1,,,1,1,no
swoop,S Megan ,2019-12-31,"Not Verified |  Worst experience ever! I have two young kids. We paid for a flight back to Hamilton from Tampa Bay and the plane couldn’t land because of high winds. So we had to fly to Montreal. We have now been stuck at the airport for over 5 hours since landing and counting, and they emailed us to say they are providing us with two shuttle busses. There are about 300 people that need a bus. Their email stated first come first serve. ",Family Leisure,Economy Class,1,1,1,1,1,1,2,no
swoop,B Edmond,2019-12-31,✅ Trip Verified | Hamilton to Orlando with Swoop. Avoid like the plague. They are unreliable and you will end up with long delays and little to no communication. If I was offered free tickets I wouldn't take them. Had a 7.15am flight that was delayed and the flight was delayed 16 hours. The airline knew that plane had problems well in advance and choose to only let us know an hour before departure. I would wager this airline goes bankrupt very soon with this type of brutal service.,Family Leisure,Premium Economy,1,1,1,1,1,1,1,no
swoop,Deborah Beament,2019-12-31,✅ Trip Verified |  I booked 4 girls and myself a flight to Vegas for my 60th birthday. It was going to be an amazing long weekend. When we arrived at Hamilton airport the outside people were awesome. Grabbed my sister a wheelchair as she was on crutches. Lots of laughs about her going to Vegas on crutches. We got to the counter and asked if we could sit together. The check in attendant was noticeably grumpy. She told us no we could not sit together. I asked if there was a reason. She told us because of the way I booked. I booked all individually over a couple of days as I needed verification from my friends. I said is it possible to ask at the attendant at the check in counter prior to boarding. She said that would cause a problem and I asked why. She said because I’m going to be on the flight. I said ok. Well is the flight full and she said Yes. We board and the flight and there are tons of seats. Matter of fact we ended up sitting together and having entire rows all to ourselves. All five of us. Btw. She was not on our flight. We said nothing so we did not get her in trouble We never asked again about seating.  What is the point in lying to us. We were not loud or rowdy. We are 60 ish and expect more from a Canadian airline. Whoever you put out front can make or break our travel plan. We will go back to flying closer to home. Paying a little more and avoid Swoop.,Couple Leisure,Economy Class,3,5,5,5,,5,4,no
swoop,S Stevenson,2019-12-30,"✅ Trip Verified |  Winnipeg to Hamilton. Incredibly inconvenient! My flight was delayed by 9 hours! What was supposed to be a 9PM flight slowly but surely turned into a 6AM flight. What made it even more outrageous was the fact that I was traveling within my 5 year-old who was very sleepy for having to get up so early in the morning and because I had a 3 hour drive to bomanville once we landed. It's just annoying to have to contact my family and notify them of the delays, and luckily I got ahold of them before they started driving. The excuse for the delay was a staff rest? Don't schedule the staff if they're going to need that time to rest in the first place.",Family Leisure,Economy Class,2,3,3,1,1,1,2,no
swoop,Amanda Decotiis,2019-12-30,✅ Trip Verified |  I was scheduled for a flight to Hamilton From Florida. First off it was suppose to leave at 9pm then delayed to 9:30pm then 10:30pm then 11pm then 11:40 pm. We got no voucher for the inconvenience. When we were departing the captain said “let’s hope we land today” like what? Then as the flight went on it got quite bumpy which is fine but all of a sudden the captain says we are flying into Montreal because Hamilton is too dangerous. I looked at other airlines and they flew into the area 10 minutes later than we were suppose to. Swoop told us they would put us in a hotel for the night and to stay looking at our emails. Hours went by and we got no email about a hotel but we got an email that they have transportation coming and to continue looking at emails. Finally we get an email that they sent 2 buses for our airplane and another airplane which flew in from Halifax and they said it was first come first serve. ,Family Leisure,Economy Class,1,1,1,,,1,1,no
swoop,Stephen Bustard,2019-12-30,"Not Verified |  This is the worst airline. My daughter bought a ticket from Halifax to Hamilton. The plane started to Hamilton flew past Montreal and turned around because they didn’t have enough fuel to get to Hamilton. All passengers were told to get off plane in Montreal. When they disembarked, there was no representative at airport. They were told by pilot to call an 800 number after 8am. The plane landed in Montreal at 2:55am. They were sent an email saying a bus would drive them to Hamilton at 8am on a first come basis. After buses were full they would have to take a train or however they could get back to Hamilton. This airline should not even be in business. They have no right to do this to passengers. My daughter caught another flight with Porter airlines because I told her not to trust Swoop. ",Family Leisure,Economy Class,1,1,2,,,1,1,no
swoop,B Harteen,2019-12-28,✅ Trip Verified |  London to Abbotsford. The worst customer service experience. This airline is not worth your time or money. Spend a few bucks extra and travel hassle-free I’ll say! The reps working need some training and should use better words.,Solo Leisure,Economy Class,1,1,1,,,1,1,no
swoop,Warren Abbott,2019-12-27,"✅ Trip Verified |  I bought tickets on Swoop to fly from Edmonton to Orlando in feb 2020. Thought we were going to pay 800$, after thier hidden fees and charges ended up paying 1900$. Just in case I bought swoops insurance. Sure enough my company moved me to Pittsburgh from Edmonton and I cant use the tickets. Call Swoop, sorry no refund, no change of airport. Your insurance can just change the date. And thats 500$. I cant even just cancel myself and the family changes the date to make it easier or cheaper.",Family Leisure,Economy Class,1,,,,,,1,no
swoop,Steve Hurley,2019-12-27,"Not Verified | Hamilton to Halifax. The worst flying experience I have had. Unexplained delays, discourteous staff and the worst communication and service I have seen. Never again.",Solo Leisure,Economy Class,1,1,1,1,1,1,1,no
swoop,I Yaeger,2019-12-25,"Not Verified |  Hamilton to Winnipeg. No Customer service! First the flight was delayed by four hours. Then our luggage did not arrive. Worst thing, No Swoop personnel at the airport although a Swoop flight left an hour after we arrived. Airport information paged Swoop personnel and no one responded. At 10 p.m. Central time Swoop call centre is closed! Cheap flight not worth the hassle. Would not recommend this airline!",Couple Leisure,Economy Class,2,1,2,,,1,1,no
swoop,A Passent,2019-12-24,"Not Verified |  Hamilton to Winnipeg. There should be warning before buying a ticket for this airline: it may cost you extra money, time and lack of sleep. If and when you fly, a flight attendant may tell you that you are lucky to fly at all. Absolute disaster in terms of service, completely disorganized operation, untrained unpleasant and even challenging staff posted there just to take as much money as they can get from you. Of course that is in a situation, would they provide flight and service. Don't be fooled by an initial cheap or a comparably cheaper price, this airline should be called greed.",Solo Leisure,Economy Class,1,1,1,,,1,1,no
swoop,J Loftus,2019-12-23,✅ Trip Verified |  Hamilton to Orlando. I’m writing this from the tarmac where we’re enduring our eighth delay. I prepared to get up at 4 am to get here on time as they ask us to be two hours before international flight. Then the delays start piling up all with different reasons! People with paperwork need to go back to “the office” and will be back in 10 minutes. Now no answer. Just delays. They say we’re leaving in ten minutes and ten minutes later they say 15! Whatever we’re saving by avoiding Pearson (and I do not mind an extra drive to save money) it’s not worth it. The incompetence is next level. I feel like they’ve never done this before.,Family Leisure,Economy Class,1,1,1,,,1,1,no
swoop,Tannis Coleman,2019-12-23,✅ Trip Verified |  Winnipeg to Hamilton. Flight was changed from 9pm to 4am then again delayed to 6am. Extra charges are not making it as cheap as they claim. Food vouchers were given but unable to use because nothing open in airport not even a Tim's. The delay is Swoop staffing issues and they should not be offering flights if they cannot fulfill their duties. Not recommending or using Swoop again. Apparently they are notorious for this.,Solo Leisure,Economy Class,2,2,3,,,4,2,no
swoop,R Lee,2019-12-22,"Not Verified | Hamilton to Fort Lauderdale. Trying to get to my family for Christmas. Original departure was set for 9:15 am on December 20th 2019. After being delayed 4 times our new flight time is 11:10 am on December 21st. Swoop has canceled 5 flights within the next 48 hours. I have prepaid for activities, a hotel, and a rental car. The lack of truth and organization from swoop is atrocious. Buyer beware Swoop may be the worst airline on the planet.",Family Leisure,Economy Class,1,1,1,,1,1,1,no
swoop,S Baird,2019-12-21,"✅ Trip Verified |  Kelowna to Las Vegas. I was nervous to use this airline because of all the bad reviews. Staff at the airport were extremely friendly and helpful. I had no problems with the check in, the flight or the staff. Would recommend them, especially for the price!",Solo Leisure,Economy Class,8,4,4,,,4,5,yes
swoop,Ashley Baxter,2019-12-20,"Not Verified |  I was supposed to go to Las Vegas as a Christmas present, the flight got cancelled due to maintenance issues. They have provided a date of December 22-27 which obviously we can’t go because of Christmas. They are refunding however not compensating for the fact we can no longer go on our flight. Also we booked cirque de Soleil tickets that are not refundable. This is the worst airline! They will not go above and beyond which to me is horrible customer service especially cancelling flights after waiting 3+ hours in the airport before cancelling it. I would not recommend this airline to anyone. What an inconvenience",Couple Leisure,Economy Class,1,,,,,1,1,no
